field_1,field_2,field_3
546243.000000,4055504.000000,50566.000000
546242.000000,4055504.000000,50569.000000
546239.000000,4055504.000000,50552.000000
546237.000000,4055503.000000,50554.000000
546234.000000,4055503.000000,50558.000000
546232.000000,4055503.000000,50571.000000
546229.000000,4055503.000000,50568.000000
546227.000000,4055503.000000,50566.000000
546226.000000,4055503.000000,50573.000000
546224.000000,4055503.000000,50574.000000
546221.000000,4055505.000000,50561.000000
546218.000000,4055506.000000,50563.000000
546210.000000,4055501.000000,50566.000000
546208.000000,4055500.000000,50571.000000
546205.000000,4055500.000000,50560.000000
546203.000000,4055500.000000,50559.000000
546201.000000,4055500.000000,50575.000000
546199.000000,4055499.000000,50556.000000
546197.000000,4055499.000000,50553.000000
546194.000000,4055499.000000,50560.000000
546192.000000,4055500.000000,50562.000000
546190.000000,4055500.000000,50566.000000
546187.000000,4055500.000000,50567.000000
546185.000000,4055500.000000,50566.000000
546183.000000,4055500.000000,50571.000000
546181.000000,4055500.000000,50568.000000
546178.000000,4055500.000000,50565.000000
546176.000000,4055500.000000,50568.000000
546174.000000,4055500.000000,50565.000000
546171.000000,4055499.000000,50560.000000
546169.000000,4055499.000000,50559.000000
546167.000000,4055499.000000,50558.000000
546164.000000,4055499.000000,50563.000000
546162.000000,4055499.000000,50553.000000
546159.000000,4055499.000000,50562.000000
546157.000000,4055498.000000,50567.000000
546154.000000,4055498.000000,50563.000000
546152.000000,4055498.000000,50560.000000
546150.000000,4055499.000000,50557.000000
546147.000000,4055499.000000,50561.000000
546145.000000,4055500.000000,50558.000000
546143.000000,4055500.000000,50555.000000
546141.000000,4055500.000000,50556.000000
546138.000000,4055500.000000,50564.000000
546136.000000,4055500.000000,50562.000000
546133.000000,4055500.000000,50565.000000
546131.000000,4055500.000000,50566.000000
546129.000000,4055500.000000,50574.000000
546127.000000,4055501.000000,50569.000000
546124.000000,4055501.000000,50547.000000
546122.000000,4055501.000000,50555.000000
546120.000000,4055501.000000,50563.000000
546117.000000,4055500.000000,50565.000000
546115.000000,4055500.000000,50561.000000
546113.000000,4055500.000000,50573.000000
546111.000000,4055500.000000,50571.000000
546108.000000,4055500.000000,50553.000000
546106.000000,4055499.000000,50563.000000
546104.000000,4055499.000000,50552.000000
546101.000000,4055499.000000,50558.000000
546099.000000,4055499.000000,50559.000000
546097.000000,4055498.000000,50555.000000
546095.000000,4055499.000000,50556.000000
546092.000000,4055499.000000,50559.000000
546090.000000,4055499.000000,50577.000000
546088.000000,4055499.000000,50563.000000
546086.000000,4055498.000000,50560.000000
546084.000000,4055498.000000,50560.000000
546082.000000,4055497.000000,50556.000000
546079.000000,4055497.000000,50556.000000
546077.000000,4055497.000000,50552.000000
546075.000000,4055498.000000,50556.000000
546072.000000,4055498.000000,50551.000000
546070.000000,4055498.000000,50540.000000
546068.000000,4055498.000000,50549.000000
546065.000000,4055498.000000,50553.000000
546063.000000,4055498.000000,50557.000000
546061.000000,4055497.000000,50573.000000
546058.000000,4055496.000000,50565.000000
546056.000000,4055495.000000,50549.000000
546054.000000,4055495.000000,50553.000000
546052.000000,4055495.000000,50558.000000
546050.000000,4055495.000000,50553.000000
546047.000000,4055495.000000,50527.000000
546045.000000,4055495.000000,50556.000000
546043.000000,4055494.000000,50566.000000
546041.000000,4055494.000000,50565.000000
546038.000000,4055494.000000,50557.000000
546036.000000,4055493.000000,50562.000000
546034.000000,4055493.000000,50581.000000
546032.000000,4055493.000000,50612.000000
546029.000000,4055493.000000,50645.000000
546027.000000,4055492.000000,50564.000000
546025.000000,4055493.000000,50541.000000
546022.000000,4055493.000000,50539.000000
546019.000000,4055492.000000,50547.000000
546017.000000,4055492.000000,50547.000000
546015.000000,4055492.000000,50538.000000
546012.000000,4055491.000000,50527.000000
546010.000000,4055490.000000,50543.000000
546008.000000,4055490.000000,50551.000000
546006.000000,4055489.000000,50548.000000
546004.000000,4055489.000000,50552.000000
546001.000000,4055489.000000,50562.000000
545999.000000,4055489.000000,50561.000000
545997.000000,4055489.000000,50558.000000
545995.000000,4055489.000000,50555.000000
545992.000000,4055489.000000,50558.000000
545990.000000,4055489.000000,50562.000000
545988.000000,4055490.000000,50565.000000
545985.000000,4055489.000000,50550.000000
545983.000000,4055489.000000,50550.000000
545981.000000,4055489.000000,50548.000000
545978.000000,4055488.000000,50552.000000
545976.000000,4055488.000000,50554.000000
545974.000000,4055488.000000,50549.000000
545971.000000,4055488.000000,50546.000000
545969.000000,4055487.000000,50549.000000
545967.000000,4055488.000000,50549.000000
545965.000000,4055488.000000,50559.000000
545962.000000,4055488.000000,50558.000000
545960.000000,4055488.000000,50559.000000
545958.000000,4055488.000000,50553.000000
545956.000000,4055487.000000,50547.000000
545953.000000,4055487.000000,50545.000000
545951.000000,4055487.000000,50544.000000
545949.000000,4055487.000000,50563.000000
545946.000000,4055486.000000,50572.000000
545944.000000,4055486.000000,50558.000000
545942.000000,4055486.000000,50560.000000
545939.000000,4055486.000000,50563.000000
545937.000000,4055486.000000,50560.000000
545935.000000,4055486.000000,50559.000000
545932.000000,4055485.000000,50551.000000
545930.000000,4055485.000000,50565.000000
545928.000000,4055484.000000,50558.000000
545925.000000,4055484.000000,50567.000000
545923.000000,4055484.000000,50563.000000
545921.000000,4055484.000000,50551.000000
545919.000000,4055484.000000,50552.000000
545916.000000,4055484.000000,50553.000000
545914.000000,4055483.000000,50553.000000
545912.000000,4055484.000000,50555.000000
545909.000000,4055484.000000,50554.000000
545907.000000,4055483.000000,50557.000000
545905.000000,4055483.000000,50553.000000
545903.000000,4055484.000000,50552.000000
545900.000000,4055484.000000,50552.000000
545898.000000,4055484.000000,50551.000000
545896.000000,4055485.000000,50551.000000
545893.000000,4055485.000000,50550.000000
545891.000000,4055485.000000,50552.000000
545888.000000,4055485.000000,50557.000000
545886.000000,4055486.000000,50554.000000
545883.000000,4055486.000000,50543.000000
545881.000000,4055486.000000,50549.000000
545879.000000,4055486.000000,50552.000000
545877.000000,4055487.000000,50551.000000
545875.000000,4055487.000000,50555.000000
545872.000000,4055487.000000,50548.000000
545870.000000,4055487.000000,50554.000000
545867.000000,4055487.000000,50548.000000
545865.000000,4055488.000000,50549.000000
545863.000000,4055489.000000,50545.000000
545861.000000,4055489.000000,50547.000000
545858.000000,4055490.000000,50550.000000
545856.000000,4055491.000000,50547.000000
545854.000000,4055491.000000,50554.000000
545852.000000,4055491.000000,50555.000000
545850.000000,4055492.000000,50556.000000
545848.000000,4055493.000000,50551.000000
545846.000000,4055493.000000,50550.000000
545845.000000,4055492.000000,50552.000000
545845.000000,4055492.000000,50552.000000
545845.000000,4055488.000000,50548.000000
545845.000000,4055486.000000,50540.000000
545845.000000,4055484.000000,50559.000000
545845.000000,4055482.000000,50554.000000
545845.000000,4055479.000000,50569.000000
545846.000000,4055477.000000,50553.000000
545845.000000,4055475.000000,50553.000000
545846.000000,4055473.000000,50550.000000
545846.000000,4055470.000000,50549.000000
545846.000000,4055468.000000,50537.000000
545847.000000,4055466.000000,50546.000000
545847.000000,4055463.000000,50546.000000
545847.000000,4055461.000000,50550.000000
545848.000000,4055459.000000,50561.000000
545848.000000,4055456.000000,50546.000000
545848.000000,4055454.000000,50556.000000
545848.000000,4055452.000000,50565.000000
545848.000000,4055450.000000,50550.000000
545848.000000,4055447.000000,50552.000000
545848.000000,4055445.000000,50565.000000
545847.000000,4055443.000000,50567.000000
545847.000000,4055440.000000,50563.000000
545848.000000,4055438.000000,50552.000000
545848.000000,4055435.000000,50564.000000
545848.000000,4055433.000000,50569.000000
545847.000000,4055431.000000,50558.000000
545847.000000,4055428.000000,50553.000000
545847.000000,4055426.000000,50559.000000
545846.000000,4055424.000000,50565.000000
545846.000000,4055421.000000,50560.000000
545846.000000,4055419.000000,50555.000000
545846.000000,4055416.000000,50562.000000
545846.000000,4055414.000000,50570.000000
545846.000000,4055412.000000,50572.000000
545846.000000,4055410.000000,50566.000000
545846.000000,4055407.000000,50569.000000
545846.000000,4055405.000000,50566.000000
545846.000000,4055402.000000,50561.000000
545846.000000,4055399.000000,50559.000000
545847.000000,4055397.000000,50561.000000
545847.000000,4055395.000000,50563.000000
545848.000000,4055393.000000,50565.000000
545848.000000,4055390.000000,50569.000000
545848.000000,4055388.000000,50570.000000
545849.000000,4055387.000000,50577.000000
545849.000000,4055385.000000,50572.000000
545849.000000,4055383.000000,50568.000000
545849.000000,4055381.000000,50571.000000
545849.000000,4055379.000000,50565.000000
545849.000000,4055376.000000,50564.000000
545849.000000,4055374.000000,50567.000000
545849.000000,4055372.000000,50564.000000
545849.000000,4055370.000000,50568.000000
545849.000000,4055368.000000,50563.000000
545849.000000,4055366.000000,50569.000000
545849.000000,4055364.000000,50583.000000
545849.000000,4055362.000000,50578.000000
545849.000000,4055359.000000,50572.000000
545849.000000,4055356.000000,50574.000000
545849.000000,4055353.000000,50570.000000
545849.000000,4055351.000000,50571.000000
545850.000000,4055349.000000,50573.000000
545850.000000,4055347.000000,50577.000000
545850.000000,4055345.000000,50577.000000
545850.000000,4055342.000000,50579.000000
545850.000000,4055340.000000,50578.000000
545850.000000,4055338.000000,50576.000000
545850.000000,4055335.000000,50572.000000
545850.000000,4055333.000000,50572.000000
545850.000000,4055331.000000,50569.000000
545850.000000,4055331.000000,50569.000000
545850.000000,4055321.000000,50619.000000
545850.000000,4055318.000000,50554.000000
545850.000000,4055316.000000,50565.000000
545850.000000,4055314.000000,50575.000000
545850.000000,4055311.000000,50581.000000
545851.000000,4055309.000000,50586.000000
545851.000000,4055307.000000,50575.000000
545850.000000,4055305.000000,50570.000000
545850.000000,4055302.000000,50571.000000
545850.000000,4055300.000000,50575.000000
545850.000000,4055298.000000,50581.000000
545850.000000,4055295.000000,50577.000000
545850.000000,4055293.000000,50576.000000
545850.000000,4055290.000000,50572.000000
545850.000000,4055288.000000,50573.000000
545850.000000,4055285.000000,50584.000000
545850.000000,4055283.000000,50583.000000
545850.000000,4055280.000000,50582.000000
545851.000000,4055278.000000,50583.000000
545851.000000,4055276.000000,50587.000000
545850.000000,4055274.000000,50583.000000
545850.000000,4055271.000000,50574.000000
545850.000000,4055269.000000,50573.000000
545850.000000,4055267.000000,50573.000000
545850.000000,4055264.000000,50578.000000
545850.000000,4055262.000000,50580.000000
545850.000000,4055260.000000,50575.000000
545849.000000,4055257.000000,50581.000000
545849.000000,4055255.000000,50583.000000
545849.000000,4055253.000000,50586.000000
545849.000000,4055250.000000,50591.000000
545848.000000,4055248.000000,50586.000000
545848.000000,4055246.000000,50591.000000
545848.000000,4055243.000000,50588.000000
545848.000000,4055241.000000,50584.000000
545847.000000,4055239.000000,50587.000000
545847.000000,4055236.000000,50585.000000
545847.000000,4055234.000000,50581.000000
545846.000000,4055231.000000,50581.000000
545846.000000,4055229.000000,50588.000000
545846.000000,4055227.000000,50585.000000
545845.000000,4055225.000000,50591.000000
545845.000000,4055222.000000,50598.000000
545845.000000,4055220.000000,50600.000000
545845.000000,4055218.000000,50597.000000
545846.000000,4055215.000000,50593.000000
545845.000000,4055213.000000,50598.000000
545845.000000,4055211.000000,50593.000000
545845.000000,4055208.000000,50587.000000
545844.000000,4055206.000000,50593.000000
545844.000000,4055204.000000,50594.000000
545844.000000,4055202.000000,50596.000000
545844.000000,4055199.000000,50595.000000
545844.000000,4055197.000000,50597.000000
545844.000000,4055194.000000,50593.000000
545845.000000,4055192.000000,50590.000000
545844.000000,4055190.000000,50590.000000
545845.000000,4055188.000000,50595.000000
545844.000000,4055185.000000,50594.000000
545844.000000,4055183.000000,50595.000000
545844.000000,4055180.000000,50599.000000
545844.000000,4055178.000000,50593.000000
545844.000000,4055176.000000,50565.000000
545844.000000,4055174.000000,50596.000000
545844.000000,4055171.000000,50600.000000
545844.000000,4055169.000000,50599.000000
545844.000000,4055167.000000,50586.000000
545843.000000,4055164.000000,50585.000000
545844.000000,4055162.000000,50588.000000
545844.000000,4055160.000000,50600.000000
545843.000000,4055157.000000,50597.000000
545843.000000,4055155.000000,50599.000000
545843.000000,4055153.000000,50595.000000
545843.000000,4055150.000000,50593.000000
545844.000000,4055148.000000,50594.000000
545844.000000,4055145.000000,50604.000000
545845.000000,4055143.000000,50603.000000
545845.000000,4055140.000000,50599.000000
545845.000000,4055138.000000,50579.000000
545844.000000,4055136.000000,50596.000000
545844.000000,4055133.000000,50594.000000
545844.000000,4055131.000000,50595.000000
545844.000000,4055129.000000,50595.000000
545844.000000,4055126.000000,50603.000000
545844.000000,4055124.000000,50596.000000
545844.000000,4055121.000000,50591.000000
545844.000000,4055119.000000,50595.000000
545843.000000,4055116.000000,50589.000000
545843.000000,4055114.000000,50596.000000
545842.000000,4055112.000000,50596.000000
545842.000000,4055110.000000,50598.000000
